water flow;water level;prefix;risque level,_high;risque level,_low;risque level,_mediam;risque level,_very high;Materiel Ressource,_Vehicle;Materiel Ressource,_Zodiac;Human Ressource,_Crisis cell;Human Ressource,_DDE;Human Ressource,_Firefighters;Human Ressource,_Gendarme;Human Ressource,_Mayor;Human Ressource,_Prefet
4680.0;5.65;2.0;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;5.75;3.0;False;False;False;True;False;False;False;False;False;False;False;True
4780.0;5.85;4.0;False;False;False;True;False;False;False;False;False;False;True;False
4880.0;5.05;5.0;True;False;False;False;False;True;False;False;True;False;False;False
4980.0;5.15;1.0;True;False;False;False;False;False;False;False;True;False;False;False
4730.0;5.55;2.0;False;False;False;True;False;False;True;False;False;False;False;False
4930.0;5.65;3.0;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;5.75;4.0;False;False;False;True;False;False;False;False;False;False;True;False
5130.0;5.85;5.0;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;4.45;1.0;True;False;False;False;False;True;False;False;True;False;False;False
5230.0;4.55;2.0;True;False;False;False;False;False;False;False;True;False;False;False
4480.0;5.65;3.0;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;5.75;4.0;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;5.85;5.0;False;False;False;True;False;False;False;False;False;False;True;False
4780.0;5.95;1.0;False;False;False;True;False;False;False;False;False;False;False;True
4880.0;4.85;2.0;True;False;False;False;False;True;False;False;True;False;False;False
4780.0;4.95;3.0;True;False;False;False;False;False;False;False;True;False;False;False
4330.0;5.85;4.0;False;False;False;True;False;False;True;False;False;False;False;False
4730.0;5.95;5.0;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;6.05;6.0;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;6.15;1.0;False;False;False;True;False;False;False;False;False;False;True;False
5030.0;4.75;2.0;True;False;False;False;False;True;False;False;True;False;False;False
5030.0;4.85;3.0;True;False;False;False;False;False;False;False;True;False;False;False
6300.0;4.5;2.0;True;False;False;False;False;False;False;False;False;False;False;True
6500.0;4.6;3.0;True;False;False;False;False;False;False;False;False;False;False;True
6600.0;4.7;4.0;True;False;False;False;False;False;False;False;False;False;True;False
6800.0;4.8;5.0;True;False;False;False;True;False;False;False;False;True;False;False
6900.0;4.9;1.0;True;False;False;False;False;False;False;False;False;True;False;False
4000.0;5.0;4.0;True;False;False;False;False;False;True;False;False;False;False;False
4200.0;5.1;5.0;True;False;False;False;False;False;False;False;False;False;False;True
4600.0;5.2;1.0;True;False;False;False;False;False;True;False;False;False;False;False
4700.0;5.3;2.0;True;False;False;False;False;False;False;False;False;False;False;True
4700.0;5.4;3.0;True;False;False;False;False;False;False;False;False;False;False;True
4800.0;5.5;4.0;True;False;False;False;False;False;False;False;False;False;True;False
4750.0;5.1;2.0;True;False;False;False;False;False;True;False;False;False;False;False
4950.0;5.2;3.0;True;False;False;False;False;False;False;False;False;False;False;True
5150.0;5.3;4.0;True;False;False;False;False;False;False;False;False;False;True;False
5150.0;5.4;5.0;True;False;False;False;False;False;False;False;False;False;False;True
5150.0;5.5;1.0;True;False;False;False;True;False;False;False;False;True;False;False
5250.0;5.0;2.0;True;False;False;False;False;False;False;False;False;True;False;False
4000.0;3.8;3.0;True;False;False;False;False;False;True;False;False;False;False;False
4200.0;4.0;4.0;True;False;False;False;False;False;False;False;False;False;False;True
4500.0;4.3;5.0;True;False;False;False;False;False;True;False;False;False;False;False
4700.0;4.5;1.0;True;False;False;False;False;False;False;False;False;False;False;True
4700.0;4.5;2.0;True;False;False;False;False;False;False;False;False;False;True;False
4800.0;4.6;3.0;True;False;False;False;False;False;False;False;False;False;False;True
4350.0;4.1;1.0;True;False;False;False;False;False;True;False;False;False;False;False
1430.0;2.15;3.0;False;False;True;False;False;False;True;False;False;False;False;False
1630.0;2.35;4.0;False;False;True;False;False;False;False;False;False;False;True;False
930.0;2.55;5.0;False;False;True;False;False;False;False;False;False;False;False;True
1130.0;2.75;6.0;False;False;True;False;False;False;False;True;False;False;False;False
1230.0;2.95;1.0;False;False;True;False;False;False;False;True;False;False;False;False
730.0;1.85;1.0;False;True;False;False;False;False;True;False;False;False;False;False
930.0;1.75;2.0;False;True;False;False;False;False;False;True;False;False;False;False
1030.0;1.85;3.0;False;True;False;False;False;False;True;False;False;False;False;False
1130.0;1.95;4.0;False;False;True;False;False;False;True;False;False;False;False;False
1230.0;2.05;5.0;False;False;True;False;False;False;False;False;False;False;False;True
1330.0;2.15;1.0;False;False;True;False;False;False;False;False;False;False;True;False
1330.0;2.05;4.0;False;False;True;False;False;False;True;False;False;False;False;False
1430.0;2.85;5.0;False;False;True;False;False;False;False;False;False;False;True;False
1630.0;2.85;1.0;False;False;True;False;False;False;False;False;False;False;False;True
930.0;2.85;2.0;False;False;True;False;False;False;False;True;False;False;False;False
1530.0;2.85;3.0;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.15;4.0;False;False;True;False;False;False;True;False;False;False;False;False
1030.0;2.95;5.0;False;False;True;False;False;False;False;False;False;False;True;False
1230.0;2.95;1.0;False;False;True;False;False;False;False;False;False;False;False;True
1330.0;2.95;2.0;False;False;True;False;False;False;False;True;False;False;False;False
1430.0;2.95;3.0;False;False;True;False;False;False;False;True;False;False;False;False
1530.0;2.25;4.0;False;False;True;False;False;False;True;False;False;False;False;False
1730.0;2.35;5.0;False;False;True;False;False;False;False;False;False;False;True;False
1030.0;3.05;1.0;False;False;True;False;False;False;False;False;False;False;False;True
1630.0;3.05;2.0;False;False;True;False;False;False;False;True;False;False;False;False
1830.0;3.05;3.0;False;False;True;False;False;False;False;True;False;False;False;False
1130.0;2.35;4.0;False;False;True;False;False;False;True;False;False;False;False;False
1330.0;2.45;5.0;False;False;True;False;False;False;False;False;False;False;True;False
1430.0;3.15;1.0;False;False;True;False;False;False;False;False;False;False;False;True
1530.0;3.15;2.0;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;2.65;3.0;False;False;True;False;False;False;False;True;False;False;False;False
1930.0;2.15;4.0;False;False;True;False;False;False;True;False;False;False;False;False
1230.0;2.25;5.0;False;False;True;False;False;False;False;False;False;False;False;True
1430.0;2.35;1.0;False;False;True;False;False;False;False;False;False;False;True;False
1530.0;2.45;2.0;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;2.55;3.0;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.45;4.0;False;False;True;False;False;False;True;False;False;False;False;False
2030.0;2.65;5.0;False;False;True;False;False;False;False;False;False;False;True;False
1330.0;2.85;6.0;False;False;True;False;False;False;False;False;False;False;False;True
1530.0;3.05;1.0;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;3.25;2.0;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.45;3.0;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.55;4.0;False;False;True;False;False;False;False;False;False;False;True;False
2130.0;2.65;5.0;False;False;True;False;False;False;False;False;False;False;False;True
1430.0;2.75;6.0;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;2.85;1.0;False;False;True;False;False;False;False;True;False;False;False;False
4750.0;4.5;2.0;True;False;False;False;False;False;False;False;False;False;False;True
4950.0;4.7;3.0;True;False;False;False;False;False;False;False;False;False;False;True
4950.0;4.7;4.0;True;False;False;False;False;False;False;False;False;False;True;False
5050.0;5.6;5.0;False;False;False;True;True;False;False;False;False;True;False;False
5050.0;5.6;2.0;False;False;False;True;False;False;False;False;False;True;False;False
3550.0;3.3;2.0;True;False;False;False;False;False;True;False;False;False;False;False
1730.0;1.95;2.0;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.05;3.0;False;False;True;False;False;False;False;False;False;False;True;False
1930.0;2.15;4.0;False;False;True;False;False;False;False;False;False;False;False;True
2230.0;2.25;5.0;False;False;True;False;False;False;False;True;False;False;False;False
1530.0;2.35;6.0;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.45;2.0;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.55;3.0;False;False;True;False;False;False;False;False;False;False;True;False
1930.0;2.75;4.0;False;False;True;False;False;False;False;False;False;False;False;True
2030.0;2.95;5.0;False;False;True;False;False;False;False;True;False;False;False;False
2330.0;3.05;6.0;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;3.15;2.0;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.95;3.0;False;False;True;False;False;False;False;False;False;False;True;False
1930.0;3.15;4.0;False;False;True;False;False;False;False;False;False;False;False;True
2030.0;3.25;5.0;False;False;True;False;False;False;False;True;False;False;False;False
2130.0;3.15;6.0;False;False;True;False;False;False;False;True;False;False;False;False
1880.0;1.75;1.0;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.85;1.0;False;True;False;False;False;False;False;True;False;False;False;False
2080.0;2.05;2.0;False;False;True;False;False;False;True;False;False;False;False;False
2280.0;2.15;3.0;False;False;True;False;False;False;True;False;False;False;False;False
2380.0;2.25;4.0;False;False;True;False;False;False;False;False;False;False;True;False
2380.0;2.25;5.0;False;False;True;False;False;False;False;False;False;False;False;True
2580.0;3.05;2.0;True;False;False;False;False;False;True;False;False;False;False;False
2580.0;3.15;3.0;True;False;False;False;False;False;False;False;False;False;False;True
2580.0;3.25;4.0;True;False;False;False;False;False;False;False;False;False;True;False
2580.0;3.35;5.0;True;False;False;False;False;False;False;True;False;False;False;False
2580.0;3.45;6.0;True;False;False;False;False;False;False;True;False;False;False;False
2580.0;3.25;1.0;True;False;False;False;False;False;True;False;False;False;False;False
2580.0;3.45;2.0;True;False;False;False;False;False;False;False;False;False;True;False
2580.0;3.65;3.0;True;False;False;False;False;False;False;False;False;False;False;True
2580.0;3.85;4.0;True;False;False;False;False;False;False;True;False;False;False;False
2580.0;4.05;5.0;True;False;False;False;False;False;False;True;False;False;False;False
2680.0;4.25;6.0;True;False;False;False;False;False;True;False;False;False;False;False
2680.0;4.45;1.0;True;False;False;False;False;False;False;False;False;False;True;False
2680.0;4.65;2.0;True;False;False;False;False;False;False;False;False;False;False;True
2680.0;4.85;3.0;True;False;False;False;False;False;False;True;False;False;False;False
2680.0;5.05;4.0;True;False;False;False;False;False;False;True;False;False;False;False
2680.0;4.35;5.0;True;False;False;False;False;False;True;False;False;False;False;False
2680.0;4.55;6.0;True;False;False;False;False;False;False;False;False;False;True;False
2680.0;4.75;1.0;True;False;False;False;False;False;False;False;False;False;False;True
2680.0;4.95;2.0;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.15;3.0;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.15;4.0;True;False;False;False;False;False;True;False;False;False;False;False
2780.0;3.15;5.0;True;False;False;False;False;False;False;False;False;False;True;False
2780.0;3.15;6.0;True;False;False;False;False;False;False;False;False;False;False;True
2780.0;3.15;1.0;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.15;2.0;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.25;3.0;True;False;False;False;False;False;True;False;False;False;False;False
2780.0;3.25;4.0;True;False;False;False;False;False;False;False;False;False;True;False
2780.0;3.25;5.0;True;False;False;False;False;False;False;False;False;False;False;True
2880.0;3.25;6.0;True;False;False;False;False;False;False;True;False;False;False;False
2880.0;3.05;1.0;True;False;False;False;False;False;False;True;False;False;False;False
3650.0;3.5;3.0;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;4.0;True;False;False;False;False;False;False;False;False;False;True;False
3750.0;3.6;5.0;True;False;False;False;False;False;False;False;False;False;False;True
3850.0;6.0;6.0;False;False;False;True;True;False;False;False;False;True;False;False
3750.0;6.3;1.0;False;False;False;True;False;False;False;False;False;True;False;False
3800.0;3.1;2.0;True;False;False;False;False;False;True;False;False;False;False;False
2880.0;3.65;2.0;True;False;False;False;False;False;True;False;False;False;False;False
2880.0;3.75;3.0;True;False;False;False;False;False;False;False;False;False;False;True
2880.0;3.85;4.0;True;False;False;False;False;False;False;False;False;False;True;False
2880.0;3.95;5.0;True;False;False;False;False;False;False;True;False;False;False;False
2980.0;4.05;6.0;True;False;False;False;False;False;False;True;False;False;False;False
2980.0;3.05;1.0;True;False;False;False;False;False;True;False;False;False;False;False
2980.0;3.15;2.0;True;False;False;False;False;False;False;False;False;False;True;False
2980.0;3.35;3.0;True;False;False;False;False;False;False;False;False;False;False;True
2980.0;3.55;4.0;True;False;False;False;False;False;False;True;False;False;False;False
2980.0;3.75;5.0;True;False;False;False;False;False;False;True;False;False;False;False
3080.0;3.0;6.0;True;False;False;False;False;False;True;False;False;False;False;False
3080.0;3.1;1.0;True;False;False;False;False;False;False;False;False;False;True;False
3080.0;3.2;2.0;True;False;False;False;False;False;False;False;False;False;False;True
3080.0;3.3;3.0;True;False;False;False;False;False;False;True;False;False;False;False
3080.0;3.4;4.0;True;False;False;False;False;False;False;True;False;False;False;False
3080.0;3.2;5.0;True;False;False;False;False;False;True;False;False;False;False;False
3180.0;3.3;6.0;True;False;False;False;False;False;False;False;False;False;True;False
3180.0;3.4;1.0;True;False;False;False;False;False;False;False;False;False;False;True
3180.0;3.5;2.0;True;False;False;False;False;False;False;True;False;False;False;False
3180.0;3.6;3.0;True;False;False;False;False;False;False;True;False;False;False;False
3180.0;3.7;4.0;True;False;False;False;False;False;True;False;False;False;False;False
3180.0;3.8;5.0;True;False;False;False;False;False;False;False;False;False;True;False
3280.0;4.0;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3280.0;4.2;1.0;True;False;False;False;False;False;False;True;False;False;False;False
3280.0;3.05;2.0;True;False;False;False;False;False;False;True;False;False;False;False
3280.0;3.15;3.0;True;False;False;False;False;False;True;False;False;False;False;False
3280.0;3.1;4.0;True;False;False;False;False;False;False;False;False;False;True;False
3280.0;3.3;5.0;True;False;False;False;False;False;False;False;False;False;False;True
3380.0;3.25;6.0;True;False;False;False;False;False;False;True;False;False;False;False
3380.0;3.15;1.0;True;False;False;False;False;False;False;True;False;False;False;False
1880.0;1.75;2.0;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.85;3.0;False;True;False;False;False;False;False;True;False;False;False;False
2080.0;2.85;4.0;False;False;True;False;False;False;True;False;False;False;False;False
2480.0;3.1;5.0;True;False;False;False;False;False;True;False;False;False;False;False
2580.0;3.65;6.0;True;False;False;False;False;False;False;False;False;False;True;False
2580.0;3.35;1.0;True;False;False;False;False;False;False;False;False;False;False;True
1880.0;1.85;4.0;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.95;5.0;False;False;True;False;False;False;False;True;False;False;False;False
2080.0;2.05;6.0;False;False;True;False;False;False;True;False;False;False;False;False
2280.0;2.05;1.0;False;False;True;False;False;False;True;False;False;False;False;False
2680.0;3.45;2.0;True;False;False;False;False;False;False;False;False;False;True;False
2380.0;2.45;3.0;False;False;True;False;False;False;False;False;False;False;False;True
1880.0;1.75;6.0;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.95;1.0;False;False;True;False;False;False;False;True;False;False;False;False
2080.0;2.05;2.0;False;False;True;False;False;False;True;False;False;False;False;False
2280.0;2.05;3.0;False;False;True;False;False;False;True;False;False;False;False;False
2380.0;2.15;4.0;False;False;True;False;False;False;False;False;False;False;True;False
2380.0;2.45;5.0;False;False;True;False;False;False;False;False;False;False;False;True
3530.0;3.35;2.0;True;False;False;False;False;False;True;False;False;False;False;False
3630.0;3.45;3.0;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;4.0;True;False;False;False;False;False;False;False;False;False;False;True
3730.0;3.55;5.0;True;False;False;False;False;False;False;False;False;False;True;False
3830.0;3.65;6.0;True;False;False;False;True;False;False;False;False;True;False;False
3930.0;3.75;1.0;True;False;False;False;False;False;False;False;False;True;False;False
3700.0;3.5;3.0;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;4.0;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;5.0;True;False;False;False;False;False;False;False;False;False;True;False
4000.0;5.8;6.0;False;False;False;True;True;False;False;False;False;True;False;False
4000.0;5.6;1.0;False;False;False;True;False;False;False;False;False;True;False;False
875.0;0.9;4.0;False;True;False;False;False;False;False;True;False;False;False;False
875.0;0.95;5.0;False;True;False;False;False;False;True;False;False;False;False;False
875.0;0.95;6.0;False;True;False;False;False;False;True;False;False;False;False;False
875.0;0.95;1.0;False;True;False;False;False;False;True;False;False;False;False;False
875.0;0.9;2.0;False;True;False;False;False;False;False;True;False;False;False;False
750.0;0.9;2.0;False;True;False;False;False;False;True;False;False;False;False;False
2930.0;2.75;2.0;False;False;True;False;False;False;True;False;False;False;False;False
3130.0;2.95;3.0;False;False;True;False;False;False;False;False;False;False;False;True
3530.0;3.25;4.0;True;False;False;False;False;False;True;False;False;False;False;False
3630.0;3.45;5.0;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;6.0;True;False;False;False;False;False;False;False;False;False;True;False
3730.0;3.55;1.0;True;False;False;False;False;False;False;False;False;False;False;True
3780.0;3.05;4.0;True;False;False;False;False;False;True;False;False;False;False;False
3680.0;3.45;5.0;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;1.0;True;False;False;False;False;False;False;False;False;False;True;False
3980.0;3.75;2.0;True;False;False;False;True;False;False;False;False;True;False;False
3980.0;3.75;3.0;True;False;False;False;False;False;False;False;False;True;False;False
3630.0;3.05;4.0;True;False;False;False;False;False;True;False;False;False;False;False
3730.0;3.25;5.0;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;6.0;True;False;False;False;False;False;False;False;False;False;True;False
3930.0;3.75;1.0;True;False;False;False;False;False;False;False;False;False;False;True
3930.0;3.75;2.0;True;False;False;False;False;False;False;False;False;True;False;False
3930.0;3.75;3.0;True;False;False;False;False;False;False;False;False;True;False;False
3680.0;3.45;4.0;True;False;False;False;False;False;True;False;False;False;False;False
3880.0;3.65;5.0;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;6.0;True;False;False;False;False;False;False;False;False;False;True;False
4080.0;3.85;1.0;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;2.0;True;False;False;False;True;False;False;False;False;True;False;False
4180.0;3.95;3.0;True;False;False;False;False;False;False;False;False;True;False;False
5770.0;5.45;4.0;True;False;False;False;False;False;True;False;False;False;False;False
5870.0;4.55;5.0;True;False;False;False;False;False;False;False;False;False;False;True
5970.0;4.65;6.0;True;False;False;False;False;False;False;False;False;False;False;True
6070.0;4.75;1.0;True;False;False;False;False;False;False;False;False;False;True;False
6270.0;4.45;2.0;True;False;False;False;True;False;False;False;False;True;False;False
6470.0;4.55;3.0;True;False;False;False;False;False;False;False;False;True;False;False
5680.0;4.65;4.0;True;False;False;False;False;False;True;False;False;False;False;False
5880.0;4.75;5.0;True;False;False;False;False;False;False;False;False;False;False;True
6080.0;4.85;6.0;True;False;False;False;False;False;False;False;False;False;True;False
6180.0;4.95;1.0;True;False;False;False;False;False;False;False;False;False;False;True
6280.0;5.05;2.0;True;False;False;False;True;False;False;False;False;True;False;False
6480.0;5.15;3.0;True;False;False;False;False;False;False;False;False;True;False;False
5980.0;5.25;4.0;True;False;False;False;False;False;True;False;False;False;False;False
6480.0;5.35;5.0;True;False;False;False;False;False;False;False;False;False;False;True
6780.0;5.45;6.0;True;False;False;False;False;False;False;False;False;False;True;False
6880.0;4.05;1.0;True;False;False;False;False;False;False;False;False;False;False;True
7080.0;4.15;2.0;True;False;False;False;True;False;False;False;False;True;False;False
7080.0;4.25;3.0;True;False;False;False;False;False;False;False;False;True;False;False
6080.0;4.35;4.0;True;False;False;False;False;False;True;False;False;False;False;False
6280.0;4.45;5.0;True;False;False;False;False;False;False;False;False;False;False;True
6480.0;4.55;6.0;True;False;False;False;False;False;False;False;False;False;False;True
6580.0;4.65;1.0;True;False;False;False;False;False;False;False;False;False;True;False
6780.0;4.75;2.0;True;False;False;False;True;False;False;False;False;True;False;False
6880.0;4.85;3.0;True;False;False;False;False;False;False;False;False;True;False;False
3980.0;4.95;4.0;True;False;False;False;False;False;True;False;False;False;False;False
4180.0;5.05;5.0;True;False;False;False;False;False;False;False;False;False;False;True
4580.0;5.15;6.0;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;5.25;1.0;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;5.35;2.0;True;False;False;False;False;False;False;False;False;False;False;True
4780.0;5.45;3.0;True;False;False;False;False;False;False;False;False;False;True;False
4730.0;5.05;6.0;True;False;False;False;False;False;True;False;False;False;False;False
4930.0;5.15;1.0;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;5.25;2.0;True;False;False;False;False;False;False;False;False;False;True;False
5130.0;5.35;3.0;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;5.45;4.0;True;False;False;False;True;False;False;False;False;True;False;False
5230.0;4.95;5.0;True;False;False;False;False;False;False;False;False;True;False;False
3980.0;3.75;6.0;True;False;False;False;False;False;True;False;False;False;False;False
4180.0;3.95;1.0;True;False;False;False;False;False;False;False;False;False;False;True
4480.0;4.25;2.0;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;4.45;3.0;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;4.45;4.0;True;False;False;False;False;False;False;False;False;False;True;False
4780.0;4.55;5.0;True;False;False;False;False;False;False;False;False;False;False;True
4330.0;4.05;2.0;True;False;False;False;False;False;True;False;False;False;False;False
4730.0;4.45;3.0;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;4.0;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;5.0;True;False;False;False;False;False;False;False;False;False;True;False
5030.0;5.55;6.0;False;False;False;True;True;False;False;False;False;True;False;False
5030.0;5.55;1.0;False;False;False;True;False;False;False;False;False;True;False;False
3530.0;3.25;2.0;True;False;False;False;False;False;True;False;False;False;False;False
3630.0;3.45;3.0;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;4.0;True;False;False;False;False;False;False;False;False;False;True;False
3730.0;3.55;5.0;True;False;False;False;False;False;False;False;False;False;False;True
3830.0;5.95;6.0;False;False;False;True;True;False;False;False;False;True;False;False
3730.0;6.25;1.0;False;False;False;True;False;False;False;False;False;True;False;False
3780.0;3.05;2.0;True;False;False;False;False;False;True;False;False;False;False;False
3680.0;3.45;3.0;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;4.0;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;5.0;True;False;False;False;False;False;False;False;False;False;True;False
3980.0;5.75;6.0;False;False;False;True;True;False;False;False;False;True;False;False
3980.0;5.55;1.0;False;False;False;True;False;False;False;False;False;True;False;False
3630.0;3.05;2.0;True;False;False;False;False;False;True;False;False;False;False;False
3730.0;3.25;3.0;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;4.0;True;False;False;False;False;False;False;False;False;False;True;False
3930.0;3.75;5.0;True;False;False;False;False;False;False;False;False;False;False;True
3930.0;6.95;6.0;False;False;False;True;False;False;False;False;False;True;False;False
3930.0;5.95;1.0;False;False;False;True;False;False;False;False;False;True;False;False
3680.0;3.45;2.0;True;False;False;False;False;False;True;False;False;False;False;False
3880.0;3.65;3.0;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;4.0;True;False;False;False;False;False;False;False;False;False;True;False
4080.0;3.85;5.0;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;5.85;6.0;False;False;False;True;True;False;False;False;False;True;False;False
4180.0;5.95;1.0;False;False;False;True;False;False;False;False;False;True;False;False
5770.0;5.45;2.0;True;False;False;False;False;False;True;False;False;False;False;False
5870.0;4.55;3.0;True;False;False;False;False;False;False;False;False;False;False;True
5970.0;4.65;4.0;True;False;False;False;False;False;False;False;False;False;False;True
6070.0;4.75;5.0;True;False;False;False;False;False;False;False;False;False;True;False
6270.0;5.95;6.0;False;False;False;True;True;False;False;False;False;True;False;False
6470.0;6.15;1.0;False;False;False;True;False;False;False;False;False;True;False;False
5680.0;5.35;2.0;True;False;False;False;False;False;True;False;False;False;False;False
5880.0;5.55;3.0;False;False;False;True;False;False;False;False;False;False;False;True
6080.0;5.75;4.0;False;False;False;True;False;False;False;False;False;False;True;False
6180.0;5.85;5.0;False;False;False;True;False;False;False;False;False;False;False;True
6280.0;5.95;6.0;False;False;False;True;True;False;False;False;False;True;False;False
6480.0;6.15;1.0;False;False;False;True;False;False;False;False;False;True;False;False
5980.0;5.65;2.0;False;False;False;True;False;False;True;False;False;False;False;False
6480.0;6.15;3.0;False;False;False;True;False;False;False;False;False;False;False;True
6780.0;6.45;4.0;False;False;False;True;False;False;False;False;False;False;True;False
6880.0;6.55;5.0;False;False;False;True;False;False;False;False;False;False;False;True
7080.0;6.75;6.0;False;False;False;True;True;False;False;False;False;True;False;False
7080.0;6.75;1.0;False;False;False;True;False;False;False;False;False;True;False;False
6080.0;5.75;2.0;False;False;False;True;False;False;True;False;False;False;False;False
6280.0;5.95;3.0;False;False;False;True;False;False;False;False;False;False;False;True
6480.0;6.15;4.0;False;False;False;True;False;False;False;False;False;False;False;True
6580.0;6.25;5.0;False;False;False;True;False;False;False;False;False;False;True;False
6780.0;6.45;6.0;False;False;False;True;True;False;False;False;False;True;False;False
6880.0;6.55;1.0;False;False;False;True;False;False;False;False;False;True;False;False
4580.0;4.35;2.0;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;4.45;3.0;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;4.45;4.0;True;False;False;False;False;False;False;False;False;False;False;True
4780.0;4.55;5.0;True;False;False;False;False;False;False;False;False;False;True;False
4880.0;5.65;6.0;False;False;False;True;True;False;False;False;False;True;False;False
4980.0;5.75;1.0;False;False;False;True;False;False;False;False;False;True;False;False
4730.0;4.45;2.0;True;False;False;False;False;False;True;False;False;False;False;False
4930.0;4.65;3.0;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;4.85;4.0;True;False;False;False;False;False;False;False;False;False;True;False
5130.0;4.85;5.0;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;7.95;6.0;False;False;False;True;True;False;False;False;False;True;False;False
5230.0;6.95;1.0;False;False;False;True;False;False;False;False;False;True;False;False
3980.0;3.75;2.0;True;False;False;False;False;False;True;False;False;False;False;False
4180.0;3.95;3.0;True;False;False;False;False;False;False;False;False;False;False;True
4480.0;4.25;4.0;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;4.45;5.0;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;4.45;6.0;True;False;False;False;False;False;False;False;False;False;True;False
4780.0;4.55;1.0;True;False;False;False;False;False;False;False;False;False;False;True
4330.0;4.05;4.0;True;False;False;False;False;False;True;False;False;False;False;False
4730.0;4.45;5.0;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;6.0;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;1.0;True;False;False;False;False;False;False;False;False;False;True;False
5030.0;5.55;2.0;False;False;False;True;True;False;False;False;False;True;False;False
5030.0;5.85;3.0;False;False;False;True;False;False;False;False;False;True;False;False
3530.0;5.55;4.0;False;False;False;True;False;False;True;False;False;False;False;False
3630.0;5.65;5.0;False;False;False;True;False;False;False;False;False;False;False;True
3630.0;5.75;6.0;False;False;False;True;False;False;False;False;False;False;True;False
3730.0;5.85;1.0;False;False;False;True;False;False;False;False;False;False;False;True
3830.0;5.95;2.0;False;False;False;True;False;True;False;False;True;False;False;False
3730.0;6.05;3.0;False;False;False;True;False;False;False;False;True;False;False;False
3780.0;6.15;4.0;False;False;False;True;False;False;True;False;False;False;False;False
3680.0;6.25;5.0;False;False;False;True;False;False;False;False;False;False;False;True
3880.0;6.35;6.0;False;False;False;True;False;False;False;False;False;False;False;True
